,path,name,id,size,bounding box
126,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000127.JPEG,"['n02422699', 'n02422699', 'n02422699', 'n02422699', 'n02422699']","[352, 352, 352, 352, 352]","['500', '333']","[[12, 103, 61, 172], [84, 61, 124, 131], [176, 80, 202, 123], [152, 87, 172, 137], [36, 88, 59, 139]]"
127,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000128.JPEG,['n01614925'],[22],"['500', '378']","[[79, 49, 150, 202]]"
128,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000129.JPEG,['n07697537'],[934],"['375', '500']","[[25, 29, 195, 223]]"
129,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000130.JPEG,['n02123394'],[283],"['450', '342']","[[33, 10, 221, 218]]"
130,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000131.JPEG,"['n04252077', 'n04252077']","[802, 802]","['500', '365']","[[133, 117, 219, 178], [110, 122, 135, 158]]"
131,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000132.JPEG,['n03337140'],[553],"['375', '500']","[[33, 81, 201, 189]]"
132,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000133.JPEG,['n02117135'],[276],"['900', '545']","[[60, 74, 173, 176]]"
133,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000134.JPEG,"['n02107142', 'n02107142']","[236, 236]","['500', '375']","[[89, 118, 125, 195], [62, 106, 89, 155]]"
134,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000135.JPEG,['n04037443'],[751],"['500', '375']","[[62, 101, 151, 156]]"
135,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000136.JPEG,['n02397096'],[343],"['500', '375']","[[49, 46, 136, 167]]"
136,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000137.JPEG,"['n03187595', 'n03187595', 'n03187595']","[528, 528, 528]","['500', '375']","[[0, 0, 68, 70], [118, 14, 155, 92], [105, 112, 144, 155]]"
137,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000138.JPEG,['n02319095'],[328],"['500', '375']","[[0, 23, 215, 223]]"
138,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000139.JPEG,['n07932039'],[969],"['500', '401']","[[77, 61, 223, 203]]"
139,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000140.JPEG,['n03372029'],[558],"['341', '500']","[[106, 38, 128, 88]]"
140,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000141.JPEG,['n02088466'],[163],"['500', '375']","[[0, 87, 109, 223]]"
141,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000142.JPEG,['n02319095'],[328],"['500', '375']","[[24, 18, 219, 223]]"
142,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000143.JPEG,['n04125021'],[771],"['1061', '668']","[[17, 16, 206, 207]]"
143,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000144.JPEG,['n03954731'],[726],"['500', '333']","[[39, 65, 190, 174]]"
144,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000145.JPEG,['n09421951'],[977],"['375', '500']","[[25, 114, 222, 134]]"
145,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000146.JPEG,['n04487394'],[875],"['500', '405']","[[109, 104, 171, 139]]"
146,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000147.JPEG,['n02113624'],[265],"['500', '333']","[[78, 60, 133, 187]]"
147,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000148.JPEG,['n03843555'],[686],"['500', '375']","[[68, 106, 124, 180]]"
148,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000149.JPEG,['n03485407'],[590],"['378', '594']","[[0, 0, 222, 223]]"
149,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000150.JPEG,"['n09332890', 'n09332890', 'n09332890', 'n09332890']","[975, 975, 975, 975]","['500', '375']","[[0, 189, 222, 222], [112, 133, 223, 186], [65, 172, 111, 187], [0, 137, 223, 223]]"
150,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000151.JPEG,['n03642806'],[620],"['327', '450']","[[0, 106, 147, 216]]"
151,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000152.JPEG,['n03710193'],[637],"['333', '500']","[[0, 11, 222, 223]]"
152,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000153.JPEG,['n01677366'],[39],"['500', '359']","[[0, 34, 187, 223]]"
153,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000154.JPEG,['n01950731'],[115],"['500', '409']","[[60, 55, 173, 170]]"
154,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000155.JPEG,"['n07714990', 'n07714990', 'n07714990']","[937, 937, 937]","['333', '500']","[[1, 0, 80, 223], [78, 2, 198, 222], [199, 150, 222, 222]]"
155,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000156.JPEG,['n02114855'],[272],"['650', '432']","[[59, 66, 197, 174]]"
156,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000157.JPEG,['n02119022'],[277],"['200', '304']","[[0, 26, 203, 204]]"
157,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000158.JPEG,['n04086273'],[763],"['919', '560']","[[7, 16, 217, 201]]"
158,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000159.JPEG,['n04201297'],[789],"['375', '500']","[[74, 7, 204, 124]]"
159,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000160.JPEG,['n03733281'],[646],"['500', '375']","[[0, 104, 223, 221]]"
160,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000161.JPEG,['n02100877'],[213],"['500', '415']","[[0, 4, 219, 222]]"
161,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000162.JPEG,['n03016953'],[493],"['500', '375']","[[25, 18, 172, 209]]"
162,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000163.JPEG,['n03733805'],[647],"['500', '333']","[[37, 0, 193, 187]]"
163,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000164.JPEG,['n03063599'],[504],"['500', '375']","[[35, 0, 184, 223]]"
164,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000165.JPEG,"['n07714990', 'n07714990', 'n07714990', 'n07714990', 'n07714990', 'n07714990', 'n07714990', 'n07714990', 'n07714990', 'n07714990', 'n07714990']","[937, 937, 937, 937, 937, 937, 937, 937, 937, 937, 937]","['504', '341']","[[183, 166, 223, 223], [1, 139, 48, 218], [36, 65, 182, 185], [154, 3, 190, 49], [0, 8, 80, 141], [196, 34, 222, 158], [48, 178, 102, 223], [210, 0, 223, 35], [54, 0, 108, 64], [123, 0, 159, 68], [33, 77, 87, 191]]"
165,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000166.JPEG,"['n03854065', 'n03854065', 'n03854065', 'n03854065', 'n03854065']","[687, 687, 687, 687, 687]","['500', '500']","[[75, 0, 88, 217], [116, 0, 142, 220], [153, 22, 223, 223], [0, 20, 69, 222], [90, 0, 116, 217]]"
166,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000167.JPEG,"['n04149813', 'n04149813']","[781, 781]","['500', '375']","[[92, 39, 197, 179], [61, 83, 83, 223]]"
167,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000168.JPEG,['n03786901'],[666],"['600', '507']","[[13, 13, 206, 185]]"
168,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000169.JPEG,['n03467068'],[583],"['303', '500']","[[31, 0, 163, 222]]"
169,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000170.JPEG,['n02087046'],[158],"['365', '500']","[[10, 51, 216, 208]]"
170,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000171.JPEG,['n04326547'],[825],"['500', '375']","[[0, 0, 223, 223]]"
171,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000172.JPEG,['n02100735'],[212],"['714', '473']","[[0, 2, 223, 222]]"
172,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000173.JPEG,['n03775546'],[659],"['500', '375']","[[0, 55, 223, 177]]"
173,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000174.JPEG,['n02111500'],[257],"['500', '427']","[[50, 45, 180, 196]]"
174,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000175.JPEG,"['n02814533', 'n02814533']","[436, 436]","['500', '342']","[[21, 58, 211, 193], [0, 92, 24, 109]]"
175,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000176.JPEG,['n02097047'],[196],"['261', '398']","[[0, 0, 219, 223]]"
176,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000177.JPEG,['n02027492'],[140],"['500', '376']","[[43, 61, 200, 160]]"
177,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000178.JPEG,['n02109961'],[248],"['500', '375']","[[4, 13, 162, 220]]"
178,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000179.JPEG,"['n02389026', 'n02389026']","[339, 339]","['363', '500']","[[1, 8, 191, 222], [0, 7, 192, 222]]"
179,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000180.JPEG,"['n02105855', 'n02105855']","[230, 230]","['500', '375']","[[34, 121, 133, 223], [67, 35, 218, 155]]"
180,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000181.JPEG,['n02445715'],[361],"['500', '375']","[[56, 93, 111, 200]]"
181,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000182.JPEG,['n03259280'],[544],"['500', '375']","[[0, 1, 223, 223]]"
182,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000183.JPEG,['n07711569'],[935],"['500', '333']","[[14, 69, 223, 223]]"
183,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000184.JPEG,['n03710637'],[638],"['500', '333']","[[21, 0, 156, 205]]"
184,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000185.JPEG,['n03670208'],[627],"['500', '375']","[[0, 0, 223, 223]]"
185,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000186.JPEG,['n02128757'],[289],"['700', '471']","[[17, 0, 223, 221]]"
186,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000187.JPEG,"['n04467665', 'n04467665']","[867, 867]","['430', '500']","[[94, 114, 188, 185], [198, 135, 204, 141]]"
187,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000188.JPEG,['n02114855'],[272],"['216', '144']","[[36, 29, 180, 189]]"
188,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000189.JPEG,['n01873310'],[103],"['500', '333']","[[77, 104, 124, 117]]"
189,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000190.JPEG,"['n03476684', 'n03476684', 'n03476684']","[584, 584, 584]","['500', '500']","[[34, 75, 168, 120], [49, 50, 180, 86], [47, 114, 177, 149]]"
190,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000191.JPEG,['n02093428'],[180],"['500', '383']","[[2, 34, 223, 192]]"
191,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000192.JPEG,['n03891251'],[703],"['500', '375']","[[0, 0, 223, 222]]"
192,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000193.JPEG,"['n02859443', 'n02859443', 'n02859443', 'n02859443', 'n02859443', 'n02859443', 'n02859443']","[449, 449, 449, 449, 449, 449, 449]","['500', '375']","[[8, 126, 48, 156], [68, 129, 85, 153], [38, 114, 66, 151], [169, 134, 223, 157], [87, 128, 102, 152], [100, 129, 115, 153], [0, 110, 35, 126]]"
193,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000194.JPEG,['n04125021'],[771],"['500', '650']","[[0, 0, 223, 223]]"
194,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000195.JPEG,['n01978287'],[118],"['640', '428']","[[63, 60, 223, 222]]"
195,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000196.JPEG,['n02643566'],[396],"['393', '500']","[[9, 19, 222, 176]]"
196,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000197.JPEG,['n07697537'],[934],"['433', '500']","[[12, 94, 124, 175]]"
197,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000198.JPEG,['n01560419'],[16],"['466', '500']","[[33, 3, 119, 219]]"
198,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000199.JPEG,['n03290653'],[548],"['194', '156']","[[99, 56, 160, 122]]"
199,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000200.JPEG,['n13037406'],[993],"['500', '375']","[[76, 37, 168, 200]]"
200,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000201.JPEG,"['n03891332', 'n03891332']","[704, 704]","['495', '500']","[[133, 106, 190, 223], [76, 107, 129, 223]]"
201,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000202.JPEG,['n02883205'],[457],"['500', '376']","[[38, 5, 137, 69]]"
202,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000203.JPEG,"['n02106382', 'n02106382']","[233, 233]","['500', '375']","[[29, 57, 135, 178], [121, 61, 176, 192]]"
203,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000204.JPEG,"['n02672831', 'n02672831', 'n02672831', 'n02672831', 'n02672831', 'n02672831', 'n02672831', 'n02672831', 'n02672831']","[401, 401, 401, 401, 401, 401, 401, 401, 401]","['500', '375']","[[164, 163, 190, 192], [17, 161, 56, 197], [137, 167, 158, 191], [64, 164, 89, 195], [47, 120, 68, 144], [82, 130, 100, 148], [0, 161, 13, 198], [96, 163, 108, 192], [101, 131, 109, 148]]"
204,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000205.JPEG,['n04330267'],[827],"['500', '375']","[[0, 34, 223, 217]]"
205,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000206.JPEG,['n02489166'],[376],"['430', '418']","[[34, 21, 205, 203]]"
206,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000207.JPEG,['n02058221'],[146],"['375', '500']","[[57, 78, 168, 170]]"
207,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000208.JPEG,['n03584829'],[606],"['292', '395']","[[35, 6, 185, 218]]"
208,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000209.JPEG,"['n07565083', 'n07565083', 'n07565083']","[922, 922, 922]","['500', '375']","[[123, 3, 223, 223], [126, 139, 223, 220], [0, 0, 116, 223]]"
209,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000210.JPEG,['n03125729'],[516],"['500', '339']","[[17, 0, 185, 223]]"
210,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000211.JPEG,['n02123597'],[284],"['443', '599']","[[21, 19, 201, 200]]"
211,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000212.JPEG,['n04536866'],[889],"['500', '500']","[[61, 84, 173, 223]]"
212,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000213.JPEG,['n02965783'],[475],"['500', '400']","[[12, 31, 175, 207]]"
213,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000214.JPEG,['n09428293'],[978],"['500', '375']","[[0, 51, 223, 138]]"
214,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000215.JPEG,['n02965783'],[475],"['500', '375']","[[24, 44, 173, 182]]"
215,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000216.JPEG,['n11879895'],[984],"['333', '500']","[[0, 125, 222, 223]]"
216,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000217.JPEG,['n01560419'],[16],"['473', '500']","[[18, 55, 94, 186]]"
217,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000218.JPEG,['n01775062'],[77],"['1652', '1439']","[[1, 7, 220, 203]]"
218,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000219.JPEG,['n03595614'],[610],"['375', '500']","[[0, 101, 209, 222]]"
219,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000220.JPEG,"['n02110958', 'n02110958']","[254, 254]","['500', '375']","[[0, 0, 113, 223], [41, 17, 219, 213]]"
220,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000221.JPEG,['n03709823'],[636],"['341', '401']","[[3, 2, 209, 216]]"
221,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000222.JPEG,['n03777754'],[662],"['500', '333']","[[34, 12, 161, 223]]"
222,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000223.JPEG,['n02951585'],[473],"['280', '280']","[[4, 8, 220, 216]]"
223,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000224.JPEG,['n02100877'],[213],"['430', '500']","[[0, 22, 222, 223]]"
224,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000225.JPEG,['n01629819'],[25],"['500', '344']","[[100, 72, 218, 214]]"
225,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000226.JPEG,"['n02909870', 'n02909870', 'n02909870', 'n02909870']","[463, 463, 463, 463]","['500', '280']","[[70, 68, 120, 165], [172, 104, 223, 218], [0, 0, 35, 52], [34, 0, 58, 36]]"
226,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000227.JPEG,['n02101388'],[215],"['500', '375']","[[12, 1, 223, 223]]"
227,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000228.JPEG,"['n02091244', 'n02091244']","[173, 173]","['500', '391']","[[90, 32, 147, 162], [35, 44, 114, 195]]"
228,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000229.JPEG,['n01667114'],[35],"['500', '333']","[[26, 78, 183, 206]]"
229,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000230.JPEG,['n03998194'],[741],"['500', '375']","[[124, 96, 167, 130]]"
230,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000231.JPEG,['n01986214'],[125],"['500', '375']","[[6, 9, 159, 160]]"
231,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000232.JPEG,"['n04192698', 'n04192698']","[787, 787]","['334', '500']","[[71, 99, 204, 220], [0, 107, 51, 195]]"
232,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000233.JPEG,['n02128757'],[289],"['333', '500']","[[0, 0, 222, 223]]"
233,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000234.JPEG,['n02793495'],[425],"['500', '275']","[[97, 41, 188, 131]]"
234,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000235.JPEG,['n09256479'],[973],"['500', '375']","[[135, 186, 178, 223]]"
235,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000236.JPEG,['n01443537'],[1],"['500', '500']","[[58, 31, 213, 199]]"
236,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000237.JPEG,['n02089973'],[167],"['1012', '834']","[[14, 3, 194, 215]]"
237,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000238.JPEG,"['n01981276', 'n01981276']","[121, 121]","['500', '375']","[[36, 56, 197, 178], [0, 115, 17, 147]]"
238,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000239.JPEG,['n02837789'],[445],"['500', '385']","[[112, 69, 146, 120]]"
239,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000240.JPEG,['n03888605'],[702],"['565', '775']","[[0, 65, 157, 223]]"
240,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000241.JPEG,['n03201208'],[532],"['375', '500']","[[19, 39, 185, 198]]"
241,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000242.JPEG,['n02480855'],[366],"['410', '395']","[[47, 32, 169, 189]]"
242,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000243.JPEG,['n03814639'],[678],"['500', '375']","[[133, 122, 202, 207]]"
243,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000244.JPEG,['n04090263'],[764],"['333', '500']","[[125, 8, 168, 168]]"
244,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000245.JPEG,['n01986214'],[125],"['500', '333']","[[93, 90, 133, 132]]"
245,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00000246.JPEG,"['n02415577', 'n02415577']","[349, 349]","['500', '412']","[[15, 0, 223, 222], [0, 77, 136, 222]]"
